KIND;OPR;STAT;AREA;CITY ;CB             ; LAC ; CID  ;GSM ;DCS ; 3G L ; 3G C ;  3G S  ;U-L;U900;U-S;DATE; ADDR             ; REM                                ;   OZIN    ;   OZIE  ;LOCK
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1034 ;123 ;456 ; 1000 ; 1034 ;12345678 ;;;;08.11.05; Дзержинского пр. 83   ; Мединститут, трубостойки           ; 53.861632; 27.484909;M
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1035 ;123 ;456 ; 1100 ; 1035 ;123456   ;;;;09.04.06; Карбышева 44          ; общ."Минскпроект", трубостойки     ; 53.949289; 27.639750;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1037 ;123 ;456 ; 1100 ; 1037 ;123456   ;;;;07.02.07; Бачило 9              ; поликлиника N36, мачта             ; 53.841276; 27.700326;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1038 ;123 ;    ; 1100 ; 1038 ;123456   ;;;;03.02.09; Авангардная 61/1      ; общежитие N3 БелОМО, трубостойки   ; 53.912765; 27.630761;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1039 ;123 ;456 ; 1100 ; 1039 ;123456   ;;;;21.10.05; Искалиева 12          ; Заводской ЛСЦ, мачта               ; 53.8716  ; 27.6214  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1040 ;123 ;456 ; 1100 ; 1040 ;123456   ;;;;28.12.05; Независимости пр. 117 ; АГАТ, трубостойки                  ; 53.9307  ; 27.6347  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1041 ;123 ;    ; 1000 ; 1041 ;1234 6   ;;;;15.04.11; Одоевского 129        ; ИП "Мэйншит Риэлти",офис, трипод   ; 53.900830; 27.469550;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1042 ;123 ;456 ; 1100 ; 1042 ;123456   ;;;;28.01.07; Мирошниченко 21       ; жилой дом, трубостойки             ; 53.959942; 27.607563;
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1043 ;123 ;456 ; 1000 ; 1043 ;123456   ;;;;05.04.11; Захарова 31           ; обл.упр.статистики, трубостойки    ; 53.904911; 27.582100;*
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1044 ;1237;    ; 1000 ; 1044 ;12345678 ;;;;07.01.09; Маяковского 182       ; Хладокомбинат N2, трипод           ; 53.855537; 27.570300;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1045 ;123 ;456 ; 1100 ; 1045 ;12345 78 ;;;;28.01.06; Богдановича 155       ; НИИ ЭВМ, трубостойки               ; 53.937000; 27.580888;
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1046 ;123 ;456 ; 1100 ; 1046 ;123456   ;;;;30.09.06; Радиальная 40         ; Белпроммаркет, трубостойки и трипод; 53.892464; 27.646749;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1047 ;123 ;456 ; 1000 ; 1047 ;1234 6   ;;;;18.10.06; Привокзальная пл. 3   ; гостиница "Экспресс",трубостойки   ; 53.890578; 27.552439;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1048 ;123 ;456 ; 1100 ; 1048 ;1234 6   ;;;;11.10.12; Славинского 1/2       ; РУП "ЦНИИКИВР", мачта              ; 53.942435; 27.633066;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1049 ;123 ;456 ; 1000 ; 1049 ;123456   ;;;;03.08.07; Одоевского 52         ; гостиница "Желонь", мачта          ; 53.9028  ; 27.4804  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1050 ;123 ;456 ; 1100 ; 1050 ;123456   ;;;;21.06.07; Независимости пр. 181 ; жилой дом, трубостойки             ; 53.9468  ; 27.6896  ;G
$;B;R  ;MI.; Минск ; MINSK :)           ; 100 ; 1051 ;123 ;456 ; 1000 ; 1051 ;123456   ;;;;02.08.11; Серафимовича 11       ; УО "ИПД", трубостойки              ; 53.889941; 27.587217;G
