KIND;OPR;STAT;AREA;CITY;CB;LAC;CID;GSM;DCS;3G L; 3G C;  3G S   ;U-L;U900;U-S;DATE; ADDR             ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK
/;Могилев
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 604176 ; 123     ;     ;        ;        ;01.04.17 ; Интернациональная 37А ; КУП "БобруйскКино", мачта МТС?                       ; 53.138530; 29.217850;G*
$;4;R  ;MOO; Осиповичи           ;;;;;; 161 ; 604319 ;   3     ;     ;        ;        ;24.01.17 ; Сташкевича 31         ; консервный з-д, склады, мачта МТС                    ; 53.315433; 28.631286;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 604454 ; 123     ;     ;        ;        ;14.02.17 ; Строителей пр. 37     ; поликлиника N7, мачта МТС                            ; 53.190459; 29.223506;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 604459 ; 12      ;     ;        ;        ;14.02.17 ; Войкова 20            ; гостиница Турист                                     ; 53.154716; 29.247106;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 604475 ; 123     ;     ;        ;        ;10.02.17 ; Горелика 20А          ; магазин "Евроопт", мачта МТС                         ; 53.140317; 29.165118;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 604482 ; 123     ;     ;        ;        ;24.01.17 ; Интернациональная 72А ; общежитие, мачта МТС                                 ; 53.141060; 29.201910;G
$;4;R  ;MOO; Бобруйск            ;;;;;; 161 ; 604625 ; 123     ;     ;        ;        ;10.02.17 ; Орджоникидзе 12       ; отд.образов.админ.Первомайского р-на                 ; 53.164080; 29.202780;G*
$;4;R  ;MOO; Осиповичи           ;;;;;; 161 ; 605609 ;  2      ;     ;        ;        ;24.01.17 ; 60-лет Октября 4      ; поликлиника, мачта МТС                               ; 53.322923; 28.646706;G
$;4;S  ;MOO; Круглое             ;;;;;;     ; 600612 ;         ;     ;        ;        ;24.01.17 ; Советская 83          ;ОАО"Агропромтехснаб", мачта МТС?                      ; 54.256228; 29.794434;G*
$;4;S  ;MOO; Кричев              ;;;;;;     ; 600698 ;         ;     ;        ;        ;24.01.17 ; Артиллерийская 7      ;общежитие БелЖД, мачта МТС?                           ; 53.740416; 31.705122;G*
$;4;S  ;MOO; Кричев              ;;;;;;     ; 604076 ;         ;     ;        ;        ;24.01.17 ; мкрн. Сож             ;котельная, мачта МТС?                                 ; 53.713295; 31.721255;G*
$;4;S  ;MOO; Горки               ;;;;;;     ; 604647 ;         ;     ;        ;        ;24.01.17 ; Горького 3А           ;РУЭС, мачта МТС?                                      ; 54.288657; 30.980964;G*
$;4;S  ;MOO; Горки               ;;;;;;     ; 605965 ;         ;     ;        ;        ;24.01.17 ; Калинина 57           ;башня 40м МТС около дома?                             ; 54.274146; 30.993479;G*
$;4;S  ;MOO; Горки               ;;;;;;     ; 605967 ;         ;     ;        ;        ;24.01.17 ; Мичурина 5            ;корпус N10 БГСХА, трубостойки МТС?                    ; 54.293209; 30.988896;G*
