KIND;OPR;STAT;AREA;CITY ;CB  ;LAC; CID ; GSM ; DCS;3G L; 3G C;  3G S   ;U-L; U900 ;U-S ;  DATE  ; ADDR                ; REM                               ;  OZIN     ;  OZIE  ;LOCK

/;Витебск;;;;;;;;;;;;;;; 

$;V;R;VI.; Витебск ;         ;571;   42 ;    ;456 ;571; 3042 ;123456789;571; 5042 ;123 ;16.10.13; 3-я Суражская 18    ; консервный завод, мачта             ; 55.206929; 30.226414;G
$;V;R;VI.; Витебск ;         ;   ;   42 ;    ;    ;571; 4042 ; 23      ;   ;      ;    ;09.05.19; 3-я Суражская 18    ; консервный завод, мачта             ; 55.206929; 30.226414;G
$;V;R;VI.; Витебск ;         ;571;   43 ;    ;456 ;571; 3043 ;123456789;571; 5043 ;123 ;23.02.14; 39-й Армии          ; клуб "Корона", мачта                ; 55.171376; 30.126478;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   44 ;123 ;456 ;571; 3044 ;123456789;571; 5044 ;123 ;19.10.13; Старобабинич. тр. 2 ; КАУП "Спецавтобаза", мачта          ; 55.159303; 30.261751;G
$;V;R;VI.; Витебск ;         ;   ;   44 ;    ;    ;571; 4044 ;  3      ;   ;      ;    ;18.05.19; Старобабинич. тр. 2 ; КАУП "Спецавтобаза", мачта          ; 55.159303; 30.261751;G
$;V;R;VI.; Витебск ;         ;571;   45 ;    ;456 ;571; 3045 ;123456789;571; 5045 ;123 ;27.02.14; Чкалова 11          ; ЖЭУ-10, мачта                       ; 55.175100; 30.210332;G
$;V;R;VI.; Витебск ;         ;   ;   45 ;    ;    ;571; 4045 ; 23      ;   ;      ;    ;08.05.19; Чкалова 11          ; ЖЭУ-10, мачта                       ; 55.175100; 30.210332;G
$;V;R;VI.; Витебск ; VITEBSK ;571;   46 ;123 ;456 ;571; 3046 ;123456789;571; 5046 ;123 ;21.10.13; Шаврова 40          ; маг. "Витебские Продукты" N20, мачта; 55.214492; 30.207193;G
$;V;R;VI.; Витебск ;         ;   ;   46 ;    ;    ;571; 4046 ;  3      ;   ;      ;    ;13.05.19; Шаврова 40          ; маг. "Витебские Продукты" N20, мачта; 55.214492; 30.207193;G
$;V;R;VI.; Витебск ;         ;571;   47 ;123 ;456 ;571; 3047 ;123456789;571; 5047 ;123 ;01.12.16; 8-я Свердлова       ; столб                               ; 55.191894; 30.176901;G
