KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Узда                ; UZDA        ; 111 ;  44 ;123 ;45  ; 111 ; 3671 ;123456 8 ;   ;      ;    ;02.05.10 ;                       ; башня 70м                                            ; 53.468620; 27.204440;G
$;V;R  ;MIO; Слуцк               ; SLUCK       ; 117 ;  45 ;123 ;456 ; 117 ; 3774 ;123456789;   ;      ;    ;07.12.07 ; Ленина 41             ; общежитие, мачта                                     ; 53.015687; 27.522100;G
$;V;R  ;MIO; Раков               ; RAKOV       ; 116 ;  46 ;1237;4568; 116 ; 3624 ;123456 89;116; 5046 ;1234;01.07.15 ; Воложинский р-н       ; М6, башня 70м                                        ; 53.978990; 27.056460;G
$;V;R  ;MIO; Борисов             ; BORISOV     ; 113 ;  47 ;123 ;45  ; 113 ; 3503 ;123456   ;   ;      ;    ;04.06.10 ; Строителей 44         ; поликлиника N4, мачта                                ; 54.211088; 28.475093;G
$;V;R  ;MIO; Столбцы             ; STOLBCY     ; 111 ;  48 ;123 ;456 ; 111 ; 3741 ;123456789;111; 5048 ;123 ;11.10.08 ; Социалистическая 21   ; РУЭС, мачта                                          ; 53.480355; 26.739053;G
$;V;R  ;MIO; Шараи               ; SHARAI      ; 111 ;  49 ;123 ;456 ; 111 ; 3087 ;123456789;111; 5049 ;123 ;01.07.15 ; Воложинский р-н       ; М7, 56км, башня 70м                                  ; 54.053560; 26.771650;G
$;V;R  ;MIO; Воложин             ; VOLOZHIN    ; 111 ;  50 ;1234;56 8; 111 ; 3605 ;12345 789;111; 5050 ;123 ;21.08.05 ; Щербины               ; башня 70м                                            ; 54.081511; 26.538903;G
$;V;R  ;MIO; Смолевичи           ; SMOLEVICHI  ; 112 ;  51 ;123 ;456 ; 112 ; 3607 ;123456789;112; 5051 ;12  ;15.06.08 ; Садовая 1             ; универмаг "Центральный", мачта                       ; 54.030158; 28.091109;G
$;V;R  ;MIO; Емельяново          ; EMEL'YANOVO ; 112 ;  52 ;123 ;456 ; 112 ; 3687 ;12 45  8 ;112; 5052 ; 2  ;17.10.09 ; Смолевичский р-н      ; Р53, РТПС                                            ; 54.065006; 28.033171;G
$;V;R  ;MIO; Писляковщина        ;PISLYAKOVSCHINA;111;  53 ;123 ;    ; 111 ; 3714 ;1234 6   ;111; 5053 ;123 ;06.04.06 ; Воложинский р-н       ; M7, 86км башня 70м                                   ; 54.181670; 26.408576;G
$;V;R  ;MIO; Саковщина           ;             ; 111 ;  54 ;123 ;    ;     ;      ;         ;   ;      ;    ;07.04.17 ; Воложинский р-н       ; башня МТС 70м                                        ; 54.104820; 26.385330;G
$;V;R  ;MIO; Самохваловичи       ;SAMOHVALOVICHI;112 ;  55 ;123 ;456 ; 112 ; 3583 ;123456789;112; 5055 ;123 ;11.02.14 ; Минский р-н           ; башня 70м                                            ; 53.736201; 27.522514;G
$;V;R  ;MIO; Плещеницы           ; PLESCHENICY ; 116 ;  56 ;123 ;45  ; 116 ; 3789 ;123456789;116; 5056 ;1   ;08.08.05 ; Логойский р-н         ; РТПС                                                 ; 54.410161; 27.855078;G
$;V;R  ;MIO; Чуденичи            ; CHUDENICHI  ; 116 ;  57 ;1234; 567; 116 ; 3814 ;123456 8 ;116; 5057 ;1234;08.08.05 ; Логойский р-н         ; М3, РТПС                                             ; 54.143448; 27.793307;G
$;V;R  ;MIO; Дзержинск           ; DZERZHINSK  ; 111 ;  58 ;123 ;456 ; 111 ; 3596 ;123456789;111; 1058 ;123 ;30.03.08 ; Советская 5           ; дом быта, мачта                                      ; 53.6868  ; 27.1321  ;G
$;V;R  ;MIO; Клецк               ; KLETSK      ; 117 ;  59 ;123 ;    ; 117 ; 3793 ;1 34 6   ;117; 5059 ;  3 ;01.07.15 ; Привокзальная 6       ; ОАО "Клецкий маслодельный комбинат", труба           ; 53.070750; 26.659960;*
$;V;R  ;MIO; Хатынь              ; HATYN'      ; 777 ;  60 ;12  ;    ;     ;      ;         ;   ;      ;    ;02.08.05 ; Логойский р-н         ; экскурсионное бюро, мачта 25,5м                      ; 54.333522; 27.939540;G
$;V;R  ;MIO; Старые Дороги       ;STARYE DOROGI; 117 ;  61 ;123 ;456 ; 117 ; 3602 ;12345 78 ;   ;      ;    ;28.09.08 ; Пролетарская 31       ; дворец культуры, мачта                               ; 53.040310; 28.264910;G
$;V;R  ;MIO; Любань              ; LYUBAN'     ; 144 ;  62 ;123 ;456 ; 144 ; 3599 ;123456   ;   ;      ;    ;01.06.15 ; Первомайская 24А      ; райисполком, мачта                                   ; 52.791869; 28.002167;G
$;V;R  ;MIO; Марьина Горка       ;MAR'INA GORKA; 111 ;  63 ;123 ;456 ; 111 ; 3572 ;123456789;111; 5063 ; 23 ;07.02.07 ; Пуховичский р-н       ; Новая Заря 49А, котельная ЖКХ N2, труба              ; 53.500214; 28.165344;G
$;V;R  ;MIO; Заславль            ; ZASLAVL'    ; 116 ;  65 ;123 ;456 ; 116 ; 3591 ;12345678 ;116; 5065 ;123 ;19.08.08 ; Путейко 10            ; картон-полиграф.комбинат, мачта                      ; 54.005401; 27.281590;G
$;V;R  ;MIO; Ратомка             ; YUNOST'     ; 116 ;  66 ;123 ;456 ; 116 ; 3670 ;123456789;116; 5066 ;123 ;01.07.15 ; Минский р-н           ; ММЦ "Юность", корпус "Морской", трубостойки          ; 53.976367; 27.339988;G
$;V;R  ;MIO; Острошицкий Городок ;OSTROSHICKIJ GORODOK;116;67;123;456; 116 ; 3580 ;123456789;116; 5067 ;123 ;01.07.15 ; Минский р-н           ; Ленинская 86, мебельная ф-ка "Восход", мачта         ; 54.0601  ; 27.6983  ;G
$;V;R  ;MIO; Большевик           ; BOL'SHEVIK  ; 116 ;  69 ;123 ;456 ; 116 ; 3563 ;123456789;116; 5069 ;123 ;06.07.08 ; Минский р-н           ; цех ПО по птицеводству                               ; 53.9935  ; 27.5472  ;G
$;V;R  ;MIO; Олехновичи          ; OLEHNOVICHI ; 115 ;  70 ;123 ;456 ; 115 ; 3579 ;123456789;115; 5070 ;123 ;05.07.05 ; Молодечненский р-н    ; башня 70м                                            ; 54.147487; 27.116232;G
