KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR              ; REM                                                  ;  OZIN    ;  OZIE    ;LOCK

/;Менская вобласць
$;4;R  ;MIO; Лісіцы             ;v;   ;      ;         ;;216;700398;:52;   ;      ;        ;10.01.22; Менскі р-н           ; Р28, вежа МТС 70м                                   ; 54.104040; 27.269680;G
$;4;R  ;MIO; Звязда              ; ;174;700403;:21:22:23;;   ;      ;   ;   ;      ;        ;31.05.21; Пухавіцкі р-н       ; М5, вежа 70м                                        ; 53.556145; 28.130209;G
$;4;R  ;MIO; Мар'іна Горка      ; ;   ;      ;         ;;174;700405;123;174;700405;5 78 :10;28.07.18; Пухавіцкі р-н       ; Савецкая 15, Дом культуры, мачта МТС                ; 53.511845; 28.148474;G
$;4;R  ;MIO; Мар'іна Горка      ;v;   ;      ;         ;;174;700405;:51:52:53;;   ;        ;08.01.20; Пухавіцкі р-н       ; Савецкая 15, Дом культуры, мачта МТС                ; 53.511845; 28.148474;G
$;4;R  ;MIO; Мар'іна Горка      ; ;   ;      ;         ;;174;700406;123;174;700406; 67 9:10;08.03.17; Пухавіцкі р-н       ; Новы Світанак 49А, кацельня ЖКГ N2, труба              ; 53.500214; 28.165344;G
$;4;R  ;MIO; Мар'іна Горка      ;v;   ;      ;         ;;174;700406;:51:52:53;;   ;        ;08.01.20; Пухавіцкі р-н       ; Новы Світанак 49А, кацельня ЖКГ N2, труба              ; 53.500214; 28.165344;G
$;4;R  ;MIO; Самахвалавічы      ; ;   ;      ;         ;;175;700411;123;175;700411;5 78 :10;26.01.17; Менскі р-н           ; вежа МТС 70м                                        ; 53.736600; 27.524400;G
$;4;R  ;MIO; Самахвалавічы      ;v;   ;      ;         ;;175;700411;:51:52:53;;   ;        ;03.04.19; Менскі р-н           ; вежа МТС 70м                                        ; 53.736600; 27.524400;G
$;4;S  ;MIO; Слуцк              ; ;   ;      ;         ;;   ;700420;   ;   ;      ;        ;19.03.18; Чэхава 55             ; інтэрнат заводу "Калібр", мачта МТС                 ; 53.043143; 27.560494;G
$;4;R  ;MIO; Слуцк              ; ;   ;      ;         ;;170;700423;12 ;   ;      ;        ;26.03.18; Головащенко 6         ; ААТ "Слуцкі цукрарафінадны камбінат", труба       ; 53.000508; 27.516032;G
$;4;R  ;MIO; Слуцк              ;v;   ;      ;         ;;170;700423;:51:52   ;;   ;        ;21.02.20; Головащенко 6         ; ААТ "Слуцкі цукрарафінадны камбінат", труба       ; 53.000508; 27.516032;G
$;4;R  ;MIO; Салігорск          ; ;   ;      ;         ;;170;700424; 2 ;   ;      ;        ;26.03.18; Каржа 5               ; ААТ "Беларускалій", канстр.?                         ; 52.782110; 27.540170;G*
$;4;R  ;MIO; Салігорск          ; ;   ;      ;         ;;170;700425;1  ;   ;      ;        ;26.03.18; Міру пр. 32           ; ЗАТ "Калінка", мачта МТС?                            ; 52.785620; 27.523750;G*
$;4;R  ;MIO; Салігорск          ; ;   ;      ;         ;;170;700426;1  ;   ;      ;        ;26.03.18; Л.Камсамола 38        ; чыгуначны вакзал, мачта МТС?                                ; 52.792940; 27.544580;G*
$;4;R  ;MIO; Сонечны            ; ;   ;      ;         ;;201;700430; 23;   ;      ;        ;06.10.21; Менскі р-н           ; Сасновая 2, жылы дом, трубастойкі МТС?              ; 53.970424; 27.621050;G
$;4;R  ;MIO; Сонечны            ;v;   ;      ;         ;;201;700430;:51:52:53;;   ;        ;10.01.22; Менскі р-н           ; Сасновая 2, жылы дом, трубастойкі МТС?              ; 53.970424; 27.621050;G
$;4;R  ;MIO; Салігорск          ; ;   ;      ;         ;;170;700445;  3;   ;      ;        ;26.03.18; Заслонова 61          ; інтэрнат, мачта МТС?                                ; 52.783940; 27.513580;G*
$;4;R  ;MIO; Каралёў Стан       ; ;   ;      ;         ;;205;700501;12 ;205;700501;56 89   ;06.01.18; Менскі р-н           ; М2, 19 км, вежа МТС 70м                             ; 53.995953; 27.790460;G
$;4;R  ;MIO; Каралёў Стан       ;v;   ;      ;         ;;205;700501;:51:52   ;;   ;        ;30.03.19; Менскі р-н           ; М2, 19 км, вежа МТС 70м                             ; 53.995953; 27.790460;G
$;4;R  ;MIO; Арэшнікі           ; ;   ;      ;         ;;205;700502;12 ;205;700502;56 89   ;06.01.18; Смалевіцкі р-н      ; М2, 31 км, РТПС                                      ; 53.977171; 27.950583;G
