KIND;OPR;STAT;AREA;CITY ;CB;LAC;CID;GSM;DCS;3G L;3G C;3G S;U-L;U900;U-S;DATE; ADDR     ; REM                                  ;   OZIN   ;   OZIE   ;LOCK

/;Менск

$;4;R  ;MI.; Менск ; ;;;;;204;700729; 23;204;700729;  7  :10;29.06.18; Громава 20            ; апора асвятлення (захад)             ; 53.852758;27.444303;G
$;4;R  ;MI.; Менск ;v;;;;;204;700729;:51      ;;   ;        ;26.03.19; Громава 20            ; апора асвятлення (усход)             ; 53.853874;27.446091;G
$;4;R  ;MI.; Менск ;v;;;;;204;700729;   :52:53;;   ;        ;26.03.19; Громава 20            ; апора асвятлення (захад)             ; 53.852758;27.444303;G
$;4;R  ;MI.; Менск ;v;;;;;207;700953;:51      ;;   ;        ;03.01.22; Альшэўскага 57        ; трыпод МТС?                          ; 53.920691;27.493311;G
$;4;R  ;MI.; Менск ; ;;;;;211;700955;123;211;700955;56 89   ;17.12.15; Галубка 8             ; аўтастаянка N99, слуп МТС            ; 53.924826;27.448137;G
$;4;R  ;MI.; Менск ;v;;;;;211;700955;:51:52:53;;   ;        ;21.03.19; Галубка 8             ; аўтастаянка N99, слуп МТС            ; 53.924826;27.448137;G
$;4;R  ;MI.; Менск ; ;;;;;212;701003;123;212;701003;5 78 :10;04.07.18; Незалежнасці пр. 116  ; нац. бібліятэка, асобныя трубастойкі ; 53.9313  ;27.6461  ;G
$;4;R  ;MI.; Менск ;v;;;;;212;701003;:51:52:53;;   ;        ;23.03.19; Незалежнасці пр. 116  ; нац. бібліятэка, асобныя трубастойкі ; 53.9313  ;27.6461  ;G
$;4;R  ;MI.; Менск ; ;;;;;209;701006;12 ;209;701006;56 89   ;13.03.18; Харужай 25            ; Беллеспаперпрам, трубастойкі МТС     ; 53.921180;27.567050;G
$;4;R  ;MI.; Менск ;v;;;;;209;701006;:51:52   ;;   ;        ;21.03.19; Харужай 25            ; Беллеспаперпрам, трубастойкі МТС     ; 53.921180;27.567050;G
$;4;R  ;MI.; Менск ; ;;;;;204;701007;12 ;   ;      ;        ;12.07.18; Дзяржынскага пр. 104  ; БЦ "Тытан", трубастойкі МТС          ; 53.861449;27.480102;G*
$;4;R  ;MI.; Менск ;v;;;;;204;701007;:51:52   ;;   ;        ;28.03.19; Дзяржынскага пр. 104  ; БЦ "Тытан", трубастойкі МТС          ; 53.861449;27.480102;G*
$;4;R  ;MI.; Менск ; ;;;;;213;701009;123;213;701009; 67 9:10;17.01.17; Незалежнасці пр. 44   ;газ."Вячэрні Менск", асоб. трубастойкі; 53.9108  ;27.5785  ;G
$;4;R  ;MI.; Менск ;v;;;;;213;701009;:51:52:53;;   ;        ;20.03.19; Незалежнасці пр. 44   ;газ."Вячэрні Менск", асоб. трубастойкі; 53.9108  ;27.5785  ;G
$;4;R  ;MI.; Менск ; ;;;;;213;701022;123;213;701022; 67 9:10;17.12.15; Кахоўская 26          ; жылы дом, трубастойкі МТС            ; 53.928927;27.550338;G
$;4;R  ;MI.; Менск ;v;;;;;213;701022;:51:52:53;;   ;        ;26.03.19; Кахоўская 26          ; жылы дом, трубастойкі МТС            ; 53.928927;27.550338;G
$;4;RVM;MI.; Менск ; ;;;;;  ;;;200;701045;:31:32:33:41:42:43;03.06.19; Пераможцаў пр. 20/2   ; Футбольны манеж, усярэдзіне          ; 53.9337  ;27.5085  ;G*
$;4;RVM;MI.; Менск ; ;;;;;200;701054;:11:12:13:14:15;;;     ;13.05.17; Пераможцаў пр. 65     ; ГЦ "Замак", усярэдзіне               ; 53.926450;27.517600;*
$;4;RVM;MI.; Менск ;v;;;;;200;701054;:61:62         ;;;     ;07.07.22; Пераможцаў пр. 65     ; ГЦ "Замак", усярэдзіне               ; 53.926450;27.517600;*
$;4;RVM;MI.; Менск ;v;;;;;211;701058;:51:52   ;;   ;        ;22.04.22; Лабанка 22            ; Натарыяльная кантора, трубастойкі МТС; 53.902090;27.433871;Y
$;4;RVM;MI.; Менск ; ;;;;;211;701058;12 ;   ;      ;        ;22.06.22; Лабанка 22            ; Натарыяльная кантора, трубастойкі МТС; 53.902090;27.433871;Y
$;4;R  ;MI.; Менск ; ;;;;;209;701102;12 ;209;701102;5  8    ;01.08.18; Бабруйская 4          ; чыг вакзал, асобныя трубастойкі      ; 53.890290;27.550460;G*
$;4;R  ;MI.; Менск ;v;;;;;209;701102;:51:52   ;;   ;        ;22.03.19; Бабруйская 4          ; чыг вакзал, асобныя трубастойкі      ; 53.890290;27.550460;G*
$;4;R  ;MI.; Менск ; ;;;;;211;701127;123;211;701127;56 89   ;19.10.20; Жыновіча 21           ; жылы дом, асобныя трубастойкі        ; 53.923501;27.441819;G
$;4;R  ;MI.; Менск ;v;;;;;211;701127;:51:52:53;;   ;        ;19.10.20; Жыновіча 21           ; жылы дом, асобныя трубастойкі        ; 53.923501;27.441819;G
$;4;R  ;MI.; Менск ; ;;;;;212;701128;123;212;701128;56789:10;28.01.18; Мсціслаўца 11         ; ГЗЦ "Dana Mall", асобныя трубастойкі ; 53.933855;27.653063;G
$;4;R  ;MI.; Менск ;v;;;;;212;701128;:51:52:53;;   ;        ;25.03.19; Мсціслаўца 11         ; ГЗЦ "Dana Mall", асобныя трубастойкі ; 53.933855;27.653063;G
$;4;R  ;MI.; Менск ; ;;;;;213;701134;123;   ;      ;        ;25.08.19; Незалежнасці пр. 75   ; жылы дом, трубастойкі МТС?           ; 53.921950;27.597815;G
$;4;R  ;MI.; Менск ;v;;;;;213;701134;:51:52:53;;   ;        ;29.12.19; Незалежнасці пр. 75   ; жылы дом, трубастойкі МТС?           ; 53.921950;27.597815;G
$;4;R  ;MI.; Менск ; ;;;;;211;701147;1 3;   ;      ;        ;30.12.18; Лабанка 78            ; апора асвятлення (цэнтр)             ; 53.891823;27.428008;G
$;4;R  ;MI.; Менск ; ;;;;;211;701147; 2 ;211;701147; 6  9   ;30.12.18; Лабанка 78            ; апора асвятлення (поўдзень)          ; 53.890231;27.428006;G
$;4;R  ;MI.; Менск ;v;;;;;211;701147;:51   :53;;   ;        ;26.03.19; Лабанка 78            ; апора асвятлення (цэнтр)             ; 53.891823;27.428008;G
$;4;R  ;MI.; Менск ;v;;;;;211;701147;   :52   ;;   ;        ;26.03.19; Лабанка 78            ; апора асвятлення (поўдзень)          ; 53.890231;27.428006;G
$;4;R  ;MI.; Менск ; ;;;;;208;701152;123;208;701152;5 78 :10;26.06.18; Гуртьева 6            ; слуп МТС                             ; 53.958110;27.738545;Y
$;4;R  ;MI.; Менск ;v;;;;;208;701152;:51:52:53;;   ;        ;26.12.20; Гуртьева 6            ; слуп МТС                             ; 53.958110;27.738545;Y
$;4;R  ;MI.; Менск ; ;;;;;206;701158;123;206;701158;5  8    ;28.05.19; Сяліцкага 15В         ; Метрабуд, слуп МТС                   ; 53.809770;27.688792;Y
$;4;R  ;MI.; Менск ;v;;;;;206;701158;:51:52:53;;   ;        ;24.07.20; Сяліцкага 15В         ; Метрабуд, слуп МТС                   ; 53.809770;27.688792;Y
$;4;R  ;MI.; Менск ; ;;;;;204;701159;1 3;   ;      ;        ;23.09.19; Дзяржынскага пр. 127  ; апора асвятлення (поўнач)            ; 53.846665;27.477527;G
$;4;R  ;MI.; Менск ; ;;;;;204;701159; 2 ;   ;      ;        ;23.09.19; Дзяржынскага пр. 127  ; апора асвятлення (поўдзень)          ; 53.845172;27.476835;G
$;4;R  ;MI.; Менск ; ;;;;;204;701159;:51   :53;;   ;        ;11.01.20; Дзяржынскага пр. 127  ; апора асвятлення (поўнач)            ; 53.846665;27.477527;G
$;4;R  ;MI.; Менск ; ;;;;;204;701159;   :52   ;;   ;        ;11.01.20; Дзяржынскага пр. 127  ; апора асвятлення (поўдзень)          ; 53.845172;27.476835;G
$;4;R  ;MI.; Менск ; ;;;;;212;701160;12 ;   ;      ;        ;02.08.19; Усходняя 131          ; Паркінг, трыподы МТС                 ; 53.940155;27.598921;G*
